"Ad Group","Click type","Ad status","Device preference","Final URL","Headline 1","Headline 2",Description,"Path 1","Path 2"
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","We understand that you need a resume employers will notice. Our professional resume format is designed to increase your chance of landing the interview you want and deserve.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","With Vita Resume, you will no longer need to compete for the job that you want. We are confident that our professionally written resumes will make you stand out above the others. ",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","your cover letter is tailored to the industry of your choosing with position-specific keywords to make sure the employer sees you.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," your cover letter is expertly written with your employment information tailored to the specific industry of your choosing.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume’s cover letter experts will work with you to produce a document that makes you stand out as a professional.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, you can receive a customized cover letter as fast as the same business day your order is placed!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," our resume writers are available to you at any time of the day, working with your schedule to complete your cover letter.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume guarantees unlimited revisions with your cover letter until you are 100% satisfied with the result. Our professional resume writers are here to work for you.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, your LinkedIn profile will be updated to professional standards that employers look for.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","our writers will work with you to make sure that your LinkedIn profile represents who you are as a professional.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume understands that job seekers need to market themselves in a unique way and will help you to achieve that goal.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume guarantees unlimited revisions with your LinkedIn profile until you are 100% satisfied with the end result.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, you can receive a customized LinkedIn profile as fast as the same day your order is placed!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Our writers are available to you at any time of the day, working with your schedule to complete your LinkedIn profile.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","our employment support professionals will work with you to make sure you are as prepared as possible for that upcoming interview.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, you will work with an employment coach that has helped hundreds of people find their next job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," interviews are one of the most stressful parts about landing that job. Vita Resume will help to coach you through and calm you down.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume is here to provide quick, reliable, and professional interview preparation to assist you with landing that dream job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," our trained professionals will conduct mock interviews to help you build confidence in answering those difficult interview questions.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","our staff make themselves available to you 24 hours a day, 7 days a week so that someone is always there for you when you need them.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“Vita Resume was great! They were very professional and helpful throughout this process. Thank you.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“Vita Resume was fantastic! They were very quick to respond to any questions or concerns that I had and implemented any changes as soon as I requested them. They put together a phenomenal resume, with no complaints, they are consummate professionals!”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“They had a resume completed for me in less than one day. I would strongly recommend them to anyone who is looking for a job.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“I struggled with my resume until I found Vita Resume. They completely remodeled my resume, making it look more professional. I cannot thank them enough for all of the help that they provided to me.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Finding a job can be one of the most stressful tasks. Vita Resume was designed for one sole purpose — to remove that stress and help you find your dream job. Our professional resume writers will help you create a curated resume tailored to the specific industry of your choosing. Vita Resume will also assist with creating and editing your cover letter and LinkedIn profile.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Ensuring that you are 100% satisfied is our guarantee. For that reason, you will not be required to pay for your resume until you are completely satisfied with the result. Place an order with Vita Resume today.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Your dream job awaits.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Finding a job can be one of the most stressful tasks. Vita Resume was designed for one sole purpose — to remove that stress and help you find your dream job. Ensuring that you are 100% satisfied is our guarantee. For that reason, you will not be required to pay for your resume until you are completely satisfied with the result. Your dream job awaits.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Other companies can take weeks to produce a resume. When you choose Vita Resume, you can receive a professional resume as fast as the same business day you place your order. ",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Your resume should look exactly the way that you want it to look. For that reason, Vita Resume guarantees unlimited revisions until you are 100% satisfied with the final product.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","At Vita Resume, we can assure you that our professional resume writers are here to work with you, around your schedule, 24/7. Place an order today for lightning fast service!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Today, employers use application tracking systems to scan your resume for keywords. Our employment specialists will create a resume for you that will double your chances of getting the job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","We understand that you need a resume employers will notice. Our professional resume format is designed to increase your chance of landing the interview you want and deserve.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","With Vita Resume, you will no longer need to compete for the job that you want. We are confident that our professionally written resumes will make you stand out above the others. ",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","your cover letter is tailored to the industry of your choosing with position-specific keywords to make sure the employer sees you.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," your cover letter is expertly written with your employment information tailored to the specific industry of your choosing.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume’s cover letter experts will work with you to produce a document that makes you stand out as a professional.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, you can receive a customized cover letter as fast as the same business day your order is placed!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," our resume writers are available to you at any time of the day, working with your schedule to complete your cover letter.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume guarantees unlimited revisions with your cover letter until you are 100% satisfied with the result. Our professional resume writers are here to work for you.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, your LinkedIn profile will be updated to professional standards that employers look for.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","our writers will work with you to make sure that your LinkedIn profile represents who you are as a professional.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume understands that job seekers need to market themselves in a unique way and will help you to achieve that goal.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume guarantees unlimited revisions with your LinkedIn profile until you are 100% satisfied with the end result.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, you can receive a customized LinkedIn profile as fast as the same day your order is placed!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Our writers are available to you at any time of the day, working with your schedule to complete your LinkedIn profile.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","our employment support professionals will work with you to make sure you are as prepared as possible for that upcoming interview.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","when you choose Vita Resume, you will work with an employment coach that has helped hundreds of people find their next job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," interviews are one of the most stressful parts about landing that job. Vita Resume will help to coach you through and calm you down.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","Vita Resume is here to provide quick, reliable, and professional interview preparation to assist you with landing that dream job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30"," our trained professionals will conduct mock interviews to help you build confidence in answering those difficult interview questions.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","our staff make themselves available to you 24 hours a day, 7 days a week so that someone is always there for you when you need them.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“Vita Resume was great! They were very professional and helpful throughout this process. Thank you.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“Vita Resume was fantastic! They were very quick to respond to any questions or concerns that I had and implemented any changes as soon as I requested them. They put together a phenomenal resume, with no complaints, they are consummate professionals!”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“They had a resume completed for me in less than one day. I would strongly recommend them to anyone who is looking for a job.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 40 $30","“I struggled with my resume until I found Vita Resume. They completely remodeled my resume, making it look more professional. I cannot thank them enough for all of the help that they provided to me.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Finding a job can be one of the most stressful tasks. Vita Resume was designed for one sole purpose — to remove that stress and help you find your dream job. Our professional resume writers will help you create a curated resume tailored to the specific industry of your choosing. Vita Resume will also assist with creating and editing your cover letter and LinkedIn profile.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Ensuring that you are 100% satisfied is our guarantee. For that reason, you will not be required to pay for your resume until you are completely satisfied with the result. Place an order with Vita Resume today.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Your dream job awaits.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Finding a job can be one of the most stressful tasks. Vita Resume was designed for one sole purpose — to remove that stress and help you find your dream job. Ensuring that you are 100% satisfied is our guarantee. For that reason, you will not be required to pay for your resume until you are completely satisfied with the result. Your dream job awaits.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Other companies can take weeks to produce a resume. When you choose Vita Resume, you can receive a professional resume as fast as the same business day you place your order. ",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Your resume should look exactly the way that you want it to look. For that reason, Vita Resume guarantees unlimited revisions until you are 100% satisfied with the final product.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","At Vita Resume, we can assure you that our professional resume writers are here to work with you, around your schedule, 24/7. Place an order today for lightning fast service!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Today, employers use application tracking systems to scan your resume for keywords. Our employment specialists will create a resume for you that will double your chances of getting the job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","We understand that you need a resume employers will notice. Our professional resume format is designed to increase your chance of landing the interview you want and deserve.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","With Vita Resume, you will no longer need to compete for the job that you want. We are confident that our professionally written resumes will make you stand out above the others. ",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","your cover letter is tailored to the industry of your choosing with position-specific keywords to make sure the employer sees you.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40"," your cover letter is expertly written with your employment information tailored to the specific industry of your choosing.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Vita Resume’s cover letter experts will work with you to produce a document that makes you stand out as a professional.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","when you choose Vita Resume, you can receive a customized cover letter as fast as the same business day your order is placed!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40"," our resume writers are available to you at any time of the day, working with your schedule to complete your cover letter.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Vita Resume guarantees unlimited revisions with your cover letter until you are 100% satisfied with the result. Our professional resume writers are here to work for you.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","when you choose Vita Resume, your LinkedIn profile will be updated to professional standards that employers look for.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","our writers will work with you to make sure that your LinkedIn profile represents who you are as a professional.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Vita Resume understands that job seekers need to market themselves in a unique way and will help you to achieve that goal.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Vita Resume guarantees unlimited revisions with your LinkedIn profile until you are 100% satisfied with the end result.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","when you choose Vita Resume, you can receive a customized LinkedIn profile as fast as the same day your order is placed!",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Our writers are available to you at any time of the day, working with your schedule to complete your LinkedIn profile.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","our employment support professionals will work with you to make sure you are as prepared as possible for that upcoming interview.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","when you choose Vita Resume, you will work with an employment coach that has helped hundreds of people find their next job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40"," interviews are one of the most stressful parts about landing that job. Vita Resume will help to coach you through and calm you down.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Vita Resume is here to provide quick, reliable, and professional interview preparation to assist you with landing that dream job.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40"," our trained professionals will conduct mock interviews to help you build confidence in answering those difficult interview questions.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","our staff make themselves available to you 24 hours a day, 7 days a week so that someone is always there for you when you need them.",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","“Vita Resume was great! They were very professional and helpful throughout this process. Thank you.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","“Vita Resume was fantastic! They were very quick to respond to any questions or concerns that I had and implemented any changes as soon as I requested them. They put together a phenomenal resume, with no complaints, they are consummate professionals!”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","“They had a resume completed for me in less than one day. I would strongly recommend them to anyone who is looking for a job.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","“I struggled with my resume until I found Vita Resume. They completely remodeled my resume, making it look more professional. I cannot thank them enough for all of the help that they provided to me.”",,
,Headline,Enabled,All,https://www.vitaresume.com,"About Us","$ 50 $40","Finding a job can be one of the most stressful tasks. Vita Resume was designed for one sole purpose — to remove that stress and help you find your dream job. Our professional resume writers will help you create a curated resume tailored to the specific industry of your choosing. Vita Resume will also assist with creating and editing your cover letter and LinkedIn profile.",,
