"Ad Group","Click type","Ad status","Device preference","Final URL","Headline 1","Headline 2",Description,"Path 1","Path 2"
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","""For you and Jordyn, it's like a divorce.""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","“It gave me a place to take Arya that I never thought I’d go with her again.”",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","From viral prom queen to fashion school grad!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","Before Pilou (Euron Greyjoy) became an actor, he was a nanny for Nikolaj's (Jaime Lannister) children.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","Eat your way to your perfect place.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","These were the highlights of the final season.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","Dust, declutter, and dump everything you don't need.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","""Grade A. Text book. Sexual Harassment""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","BuzzFeed Video",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","""This is why we deserve all the things."" –Moms",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","I love this song!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","Hungry? Let's grill.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","What is memed may never die.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","Unleash your inner Salazar.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","Picture it: Sicily, 1922.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","Some aren't so obvious...",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","We don't deserve grandparents. 😭",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","""I can't move, everything is about to fall out.""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","BuzzFeed Video",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","*Takes two naps a day.*",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","Iceland’s Blue Lagoon Looks Really Different On Instagram And In Real Life","BuzzFeed has breaking news, vital journalism, quizzes, videos, celeb news, Tasty food videos, recipes, DIY hacks, and all the trending buzz you’ll want to share with your friends. Copyright BuzzFeed, Inc. All rights reserved.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Mr. Sun, Sun, Mr. Golden Sun. Please shine down on me forever, thanks.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","We have newsletters to help you stay in the loop AND newsletters to help you forget! Try one today!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","My apologies to your wallet.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","I need to lie down.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Footage shows the self-help guru using the n-word repeatedly and describing how he responded to a skeptical participant by getting “in her face” and kissing her.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","The energy these transformations have >>>>>>>>>",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","This hair. This 'fit. THIS ENERGY >>>>>",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","We put these things in a million posts for a reason: People freakin’ love them!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Ingenuity is their first, middle and last name.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","No one cares about people “ruining” the things we loved when we were growing up — but that doesn’t change the fact that the new Aladdin is objectively terrible.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Zach and Gadiel attempt to survive the this totally accurate warfare game!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Multiplayer by BuzzFeed",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","These would have been better than the actual ending tbh.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","""For you and Jordyn, it's like a divorce.""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","“It gave me a place to take Arya that I never thought I’d go with her again.”",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","From viral prom queen to fashion school grad!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Before Pilou (Euron Greyjoy) became an actor, he was a nanny for Nikolaj's (Jaime Lannister) children.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Eat your way to your perfect place.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","These were the highlights of the final season.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Dust, declutter, and dump everything you don't need.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","""Grade A. Text book. Sexual Harassment""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","BuzzFeed Video",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","""This is why we deserve all the things."" –Moms",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","I love this song!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Hungry? Let's grill.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","What is memed may never die.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Unleash your inner Salazar.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Picture it: Sicily, 1922.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","Some aren't so obvious...",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","We don't deserve grandparents. 😭",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","""I can't move, everything is about to fall out.""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","BuzzFeed Video",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","*Takes two naps a day.*",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","34 Swimsuits So Dang Cute, You'll Never Want Summer To End","BuzzFeed has breaking news, vital journalism, quizzes, videos, celeb news, Tasty food videos, recipes, DIY hacks, and all the trending buzz you’ll want to share with your friends. Copyright BuzzFeed, Inc. All rights reserved.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Mr. Sun, Sun, Mr. Golden Sun. Please shine down on me forever, thanks.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","We have newsletters to help you stay in the loop AND newsletters to help you forget! Try one today!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","My apologies to your wallet.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","I need to lie down.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Footage shows the self-help guru using the n-word repeatedly and describing how he responded to a skeptical participant by getting “in her face” and kissing her.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","The energy these transformations have >>>>>>>>>",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","This hair. This 'fit. THIS ENERGY >>>>>",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","We put these things in a million posts for a reason: People freakin’ love them!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Ingenuity is their first, middle and last name.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","No one cares about people “ruining” the things we loved when we were growing up — but that doesn’t change the fact that the new Aladdin is objectively terrible.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Zach and Gadiel attempt to survive the this totally accurate warfare game!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Multiplayer by BuzzFeed",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","These would have been better than the actual ending tbh.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","""For you and Jordyn, it's like a divorce.""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","“It gave me a place to take Arya that I never thought I’d go with her again.”",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","From viral prom queen to fashion school grad!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Before Pilou (Euron Greyjoy) became an actor, he was a nanny for Nikolaj's (Jaime Lannister) children.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Eat your way to your perfect place.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","These were the highlights of the final season.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Dust, declutter, and dump everything you don't need.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","""Grade A. Text book. Sexual Harassment""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","BuzzFeed Video",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","""This is why we deserve all the things."" –Moms",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","I love this song!",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Hungry? Let's grill.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","What is memed may never die.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Unleash your inner Salazar.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Picture it: Sicily, 1922.",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","Some aren't so obvious...",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","We don't deserve grandparents. 😭",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","""I can't move, everything is about to fall out.""",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","BuzzFeed Video",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","*Takes two naps a day.*",,
,Headline,Enabled,All,https://www.buzzfeed.com/,"BuzzFeed Home","WTF Is Happening Today? BuzzFeed Newsletters Can Help!","BuzzFeed has breaking news, vital journalism, quizzes, videos, celeb news, Tasty food videos, recipes, DIY hacks, and all the trending buzz you’ll want to share with your friends. Copyright BuzzFeed, Inc. All rights reserved.",,
